ms,990581,val,0
ms,1031090,val,1
ms,1031185,val,0
ms,1031199,val,1
ms,1031562,val,0
ms,1031569,val,1
ms,1031694,val,0
ms,1031707,val,1
ms,1031747,val,0
ms,1031799,val,1
ms,1031815,val,0
ms,1031824,val,1
ms,1031873,val,0
ms,1031887,val,1
ms,1032094,val,0
ms,1032113,val,1
ms,1032240,val,0
ms,1032267,val,1
ms,1032412,val,0
ms,1032437,val,1
ms,1032534,val,0
ms,1032568,val,1
ms,1032629,val,0
ms,1032651,val,1
ms,1032726,val,0
ms,1032733,val,1
ms,1032742,val,0
ms,1032758,val,1
ms,1032879,val,0
ms,1032889,val,1
ms,1032973,val,0
ms,1032978,val,1
ms,1033026,val,0
ms,1033048,val,1
ms,1033201,val,0
ms,1033209,val,1
ms,1033228,val,0
ms,1033259,val,1
ms,1033306,val,0
ms,1033315,val,1
ms,1033635,val,0
ms,1033651,val,1
ms,1033940,val,0
ms,1033971,val,1
ms,1033997,val,0
ms,1034040,val,1
ms,1034055,val,0
ms,1034125,val,1
ms,1034127,val,0
ms,1034135,val,1
ms,1034218,val,0
ms,1034226,val,1
ms,1034243,val,0
ms,1034277,val,1
ms,1034305,val,0
ms,1034317,val,1
ms,1034564,val,0
ms,1034575,val,1
ms,1034659,val,0
ms,1034671,val,1
ms,1034741,val,0
ms,1034754,val,1
ms,1034761,val,0
ms,1034769,val,1
ms,1034790,val,0
ms,1034794,val,1
ms,1034820,val,0
ms,1034824,val,1
ms,1035250,val,0
ms,1035272,val,1
ms,1035292,val,0
ms,1035350,val,1
ms,1035412,val,0
ms,1035441,val,1
ms,1035560,val,0
ms,1035600,val,1
ms,1035695,val,0
ms,1035747,val,1
ms,1035771,val,0
ms,1035774,val,1
ms,1035793,val,0
ms,1035798,val,1
ms,1035990,val,0
ms,1036010,val,1
ms,1036012,val,0
ms,1036029,val,1
ms,1036185,val,0
ms,1036201,val,1
ms,1036237,val,0
ms,1036244,val,1
ms,1036371,val,0
ms,1036396,val,1
ms,1036478,val,0
ms,1036510,val,1
ms,1036643,val,0
ms,1036663,val,1
ms,1036707,val,0
ms,1036741,val,1
ms,1036909,val,0
ms,1036914,val,1
ms,1036925,val,0
ms,1036931,val,1
ms,1037001,val,0
ms,1037013,val,1
ms,1037233,val,0
ms,1037253,val,1
ms,1037475,val,0
ms,1037490,val,1
ms,1037709,val,0
ms,1037718,val,1
ms,1038101,val,0
ms,1038151,val,1
ms,1038159,val,0
ms,1038173,val,1
ms,1038175,val,0
ms,1038185,val,1
ms,1038265,val,0
ms,1038276,val,1
ms,1038373,val,0
ms,1038395,val,1
ms,1038872,val,0
ms,1038930,val,1
ms,1039013,val,0
ms,1039021,val,1
ms,1039044,val,0
ms,1039076,val,1
ms,1039362,val,0
ms,1039371,val,1
ms,1039386,val,0
ms,1039454,val,1
ms,1039633,val,0
ms,1039703,val,1
ms,1039718,val,0
ms,1039740,val,1
ms,1039949,val,0
ms,1039958,val,1
ms,1040072,val,0
ms,1040126,val,1
ms,1040133,val,0
ms,1040145,val,1
ms,1040198,val,0
ms,1040208,val,1
ms,1040495,val,0
ms,1040502,val,1
ms,1040541,val,0
ms,1040560,val,1
ms,1040599,val,0
ms,1040645,val,1
ms,1040751,val,0
ms,1040781,val,1
ms,1040813,val,0
ms,1040827,val,1
ms,1040853,val,0
ms,1040870,val,1
ms,1040964,val,0
ms,1040977,val,1
ms,1041123,val,0
ms,1041134,val,1
ms,1041237,val,0
ms,1041254,val,1
ms,1041261,val,0
ms,1041337,val,1
ms,1041370,val,0
ms,1041391,val,1
ms,1041425,val,0
ms,1041448,val,1
ms,1041454,val,0
ms,1041483,val,1
ms,1041495,val,0
ms,1041505,val,1
ms,1041676,val,0
ms,1041680,val,1
ms,1041766,val,0
ms,1041779,val,1
ms,1041790,val,0
ms,1041796,val,1
ms,1041887,val,0
ms,1041937,val,1
ms,1042187,val,0
ms,1042192,val,1
ms,1042352,val,0
ms,1042365,val,1
ms,1042496,val,0
ms,1042523,val,1
ms,1042562,val,0
ms,1042573,val,1
ms,1042892,val,0
ms,1042909,val,1
ms,1042936,val,0
ms,1042959,val,1
ms,1042972,val,0
ms,1042986,val,1
ms,1043034,val,0
ms,1043056,val,1
ms,1043083,val,0
ms,1043101,val,1
ms,1043124,val,0
ms,1043143,val,1
ms,1043222,val,0
ms,1043237,val,1
ms,1043350,val,0
ms,1043389,val,1
ms,1043613,val,0
ms,1043624,val,1
ms,1043648,val,0
ms,1043666,val,1
ms,1043679,val,0
ms,1043694,val,1
ms,1043763,val,0
ms,1043777,val,1
ms,1043816,val,0
ms,1043821,val,1
ms,1043869,val,0
ms,1043875,val,1
ms,1043892,val,0
ms,1043914,val,1
ms,1043967,val,0
ms,1044002,val,1
ms,1044182,val,0
ms,1044195,val,1
ms,1044308,val,0
ms,1044330,val,1
ms,1044356,val,0
ms,1044379,val,1
ms,1044432,val,0
ms,1044473,val,1
ms,1044482,val,0
ms,1044504,val,1
ms,1044680,val,0
ms,1044693,val,1
ms,1045059,val,0
ms,1045071,val,1
ms,1045274,val,0
ms,1045291,val,1
ms,1045568,val,0
ms,1045578,val,1
ms,1045633,val,0
ms,1045650,val,1
ms,1045726,val,0
ms,1045739,val,1
ms,1045832,val,0
ms,1045855,val,1
ms,1046167,val,0
ms,1046169,val,1
ms,1046178,val,0
ms,1046214,val,1
ms,1046223,val,0
ms,1046230,val,1
ms,1046313,val,0
ms,1046342,val,1
ms,1046381,val,0
ms,1046399,val,1
ms,1046461,val,0
ms,1046476,val,1
ms,1046755,val,0
ms,1046768,val,1
ms,1046802,val,0
ms,1046884,val,1
ms,1046934,val,0
ms,1046952,val,1
ms,1047041,val,0
ms,1047050,val,1
ms,1047120,val,0
ms,1047152,val,1
ms,1047343,val,0
ms,1047361,val,1
ms,1047884,val,0
ms,1047929,val,1
ms,1047937,val,0
ms,1047955,val,1
ms,1048053,val,0
ms,1048094,val,1
ms,1048338,val,0
ms,1048344,val,1
ms,1048483,val,0
ms,1048498,val,1
ms,1048598,val,0
ms,1048650,val,1
ms,1048766,val,0
ms,1048795,val,1
ms,1048814,val,0
ms,1048844,val,1
ms,1048888,val,0
ms,1048908,val,1
ms,1048966,val,0
ms,1048976,val,1
ms,1049139,val,0
ms,1049148,val,1
ms,1049221,val,0
ms,1049242,val,1
ms,1049472,val,0
ms,1049487,val,1
ms,1049625,val,0
ms,1049680,val,1
ms,1049692,val,0
ms,1049717,val,1
ms,1049835,val,0
ms,1049848,val,1
ms,1049871,val,0
ms,1049916,val,1
ms,1050058,val,0
ms,1050067,val,1
ms,1050181,val,0
ms,1050204,val,1
ms,1050212,val,0
ms,1050234,val,1
ms,1050281,val,0
ms,1050297,val,1
ms,1050367,val,0
ms,1050373,val,1
ms,1050395,val,0
ms,1050402,val,1
ms,1050553,val,0
ms,1050557,val,1
ms,1050845,val,0
ms,1050882,val,1
ms,1050925,val,0
ms,1050948,val,1
ms,1050961,val,0
ms,1050981,val,1
ms,1051001,val,0
ms,1051019,val,1
ms,1051140,val,0
ms,1051160,val,1
ms,1051287,val,0
ms,1051296,val,1
ms,1051597,val,0
ms,1051604,val,1
ms,1051617,val,0
ms,1051629,val,1
ms,1051852,val,0
ms,1051873,val,1
ms,1051941,val,0
ms,1051954,val,1
ms,1052106,val,0
ms,1052135,val,1
ms,1052266,val,0
ms,1052278,val,1
ms,1052342,val,0
ms,1052350,val,1
ms,1052825,val,0
ms,1052844,val,1
ms,1052858,val,0
ms,1052871,val,1
ms,1052929,val,0
ms,1052938,val,1
ms,1052952,val,0
ms,1052963,val,1
ms,1053078,val,0
ms,1053081,val,1
ms,1053203,val,0
ms,1053211,val,1
ms,1053230,val,0
ms,1053253,val,1
ms,1053309,val,0
ms,1053325,val,1
ms,1053430,val,0
ms,1053440,val,1
ms,1053448,val,0
ms,1053500,val,1
ms,1053511,val,0
ms,1053522,val,1
ms,1053591,val,0
ms,1053602,val,1
ms,1053756,val,0
ms,1053765,val,1
ms,1053812,val,0
ms,1053825,val,1
ms,1053936,val,0
ms,1053939,val,1
ms,1054077,val,0
ms,1054092,val,1
ms,1054116,val,0
ms,1054125,val,1
ms,1054138,val,0
ms,1054151,val,1
ms,1054407,val,0
ms,1054425,val,1
ms,1054509,val,0
ms,1054534,val,1
ms,1054596,val,0
ms,1054630,val,1
ms,1054709,val,0
ms,1054715,val,1
ms,1054815,val,0
ms,1054824,val,1
ms,1054914,val,0
ms,1054938,val,1
ms,1054996,val,0
ms,1055027,val,1
ms,1055086,val,0
ms,1055107,val,1
ms,1055173,val,0
ms,1055187,val,1
ms,1055245,val,0
ms,1055264,val,1
ms,1055354,val,0
ms,1055365,val,1
ms,1055380,val,0
ms,1055404,val,1
ms,1055420,val,0
ms,1055438,val,1
ms,1055587,val,0
ms,1055609,val,1
ms,1055953,val,0
ms,1055961,val,1
ms,1056092,val,0
ms,1056104,val,1
ms,1056201,val,0
ms,1056209,val,1
ms,1056265,val,0
ms,1056276,val,1
ms,1056463,val,0
ms,1056491,val,1
ms,1056511,val,0
ms,1056522,val,1
ms,1056546,val,0
ms,1056557,val,1
ms,1056584,val,0
ms,1056649,val,1
ms,1056677,val,0
ms,1056683,val,1
ms,1056766,val,0
ms,1056782,val,1
ms,1057054,val,0
ms,1057079,val,1
ms,1057121,val,0
ms,1057142,val,1
ms,1057276,val,0
ms,1057301,val,1
ms,1057320,val,0
ms,1057343,val,1
ms,1057648,val,0
ms,1057671,val,1
ms,1057840,val,0
ms,1057845,val,1
ms,1057896,val,0
ms,1057931,val,1
ms,1057953,val,0
ms,1057973,val,1
ms,1057985,val,0
ms,1058014,val,1
ms,1058085,val,0
ms,1058105,val,1
ms,1058144,val,0
ms,1058155,val,1
ms,1058203,val,0
ms,1058205,val,1
ms,1058369,val,0
ms,1058394,val,1
ms,1058445,val,0
ms,1058514,val,1
ms,1059343,val,0
ms,1059381,val,1
ms,1059418,val,0
ms,1059443,val,1
ms,1059656,val,0
ms,1059659,val,1
ms,1059757,val,0
ms,1059787,val,1
ms,1060271,val,0
ms,1060284,val,1
ms,1060420,val,0
ms,1060434,val,1
ms,1060465,val,0
ms,1060470,val,1
ms,1060518,val,0
ms,1060540,val,1
ms,1060622,val,0
ms,1060671,val,1
ms,1060728,val,0
ms,1060737,val,1
ms,1060786,val,0
ms,1060809,val,1
ms,1060831,val,0
ms,1060859,val,1
ms,1060865,val,0
ms,1060872,val,1
ms,1060904,val,0
ms,1060913,val,1
ms,1060954,val,0
ms,1060970,val,1
ms,1061127,val,0
ms,1061131,val,1
ms,1061403,val,0
ms,1061412,val,1
ms,1061465,val,0
ms,1061496,val,1
ms,1061541,val,0
ms,1061582,val,1
ms,1061744,val,0
ms,1061748,val,1
ms,1061930,val,0
ms,1061945,val,1
ms,1061986,val,0
ms,1062008,val,1
ms,1062413,val,0
ms,1062450,val,1
ms,1062489,val,0
ms,1062504,val,1
ms,1062590,val,0
ms,1062603,val,1
ms,1062650,val,0
ms,1062682,val,1
ms,1062702,val,0
ms,1062715,val,1
ms,1062723,val,0
ms,1062725,val,1
ms,1062768,val,0
ms,1062781,val,1
ms,1062802,val,0
ms,1062840,val,1
ms,1062861,val,0
ms,1062893,val,1
ms,1062987,val,0
ms,1063013,val,1
ms,1063021,val,0
ms,1063032,val,1
ms,1063211,val,0
ms,1063220,val,1
ms,1063238,val,0
ms,1063248,val,1
ms,1063283,val,0
ms,1063311,val,1
ms,1063333,val,0
ms,1063351,val,1
ms,1063458,val,0
ms,1063505,val,1
ms,1063887,val,0
ms,1063936,val,1
ms,1063961,val,0
ms,1063968,val,1
ms,1064042,val,0
ms,1064087,val,1
ms,1064109,val,0
ms,1064129,val,1
ms,1064192,val,0
ms,1064247,val,1
ms,1064265,val,0
ms,1064301,val,1
ms,1064530,val,0
ms,1064559,val,1
ms,1064600,val,0
ms,1064618,val,1
ms,1064762,val,0
ms,1064780,val,1
ms,1064803,val,0
ms,1064829,val,1
ms,1065022,val,0
ms,1065036,val,1
ms,1065469,val,0
ms,1065498,val,1
ms,1065525,val,0
ms,1065569,val,1
ms,1065592,val,0
ms,1065611,val,1
ms,1065724,val,0
ms,1065741,val,1
ms,1065802,val,0
ms,1065824,val,1
ms,1065854,val,0
ms,1065865,val,1
ms,1065890,val,0
ms,1065901,val,1
ms,1065930,val,0
ms,1065958,val,1
ms,1066054,val,0
ms,1066089,val,1
ms,1066112,val,0
ms,1066127,val,1
ms,1066380,val,0
ms,1066413,val,1
ms,1066457,val,0
ms,1066483,val,1
ms,1066548,val,0
ms,1066573,val,1
ms,1066601,val,0
ms,1066613,val,1
ms,1066662,val,0
ms,1066672,val,1
ms,1066839,val,0
ms,1066866,val,1
ms,1066905,val,0
ms,1066914,val,1
ms,1066917,val,0
ms,1066930,val,1
ms,1067141,val,0
ms,1067152,val,1
ms,1067250,val,0
ms,1067260,val,1
ms,1067273,val,0
ms,1067282,val,1
ms,1067444,val,0
ms,1067461,val,1
ms,1067523,val,0
ms,1067547,val,1
ms,1067588,val,0
ms,1067610,val,1
ms,1067690,val,0
ms,1067703,val,1
ms,1068343,val,0
ms,1068362,val,1
ms,1068642,val,0
ms,1068673,val,1
ms,1068796,val,0
ms,1068821,val,1
ms,1068899,val,0
ms,1068920,val,1
ms,1068959,val,0
ms,1068967,val,1
ms,1069007,val,0
ms,1069050,val,1
ms,1069054,val,0
ms,1069072,val,1
ms,1069098,val,0
ms,1069106,val,1
ms,1069344,val,0
ms,1069363,val,1
ms,1069587,val,0
ms,1069631,val,1
ms,1069759,val,0
ms,1069777,val,1
ms,1069868,val,0
ms,1069880,val,1
ms,1069892,val,0
ms,1069898,val,1
ms,1069967,val,0
ms,1069974,val,1
ms,1069982,val,0
ms,1070014,val,1
ms,1070031,val,0
ms,1070041,val,1
ms,1070202,val,0
ms,1070228,val,1
ms,1070230,val,0
ms,1070251,val,1
ms,1070368,val,0
ms,1070387,val,1
ms,1070406,val,0
ms,1070417,val,1
ms,1070474,val,0
ms,1070492,val,1
